tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,sets_num,tourney_month_name,tourney_month_num
2015-322,Geneva,Clay,28,A,2015-05-17,3,105723,0,Q,Andrey Kuznetsov,R,185,RUS,24.2,124.0,433,104890,5,D,Andreas Haider Maurer,R,190,AUT,28.0,48.0,926,6-2 6-4,3,R32,59.0,8,4,48,33,29,6,9,0,1,1,5,55,28,17,12,9,4,8,2,May,5
2015-322,Geneva,Clay,28,A,2015-05-17,4,105173,0,Q,Adrian Mannarino,L,183,FRA,26.9,31.0,1223,104122,0,D,Carlos Berlocq,R,183,ARG,32.0,101.0,525,4-6 6-1 6-4,3,R32,125.0,2,1,80,51,37,18,14,5,7,2,1,93,66,44,9,13,14,18,3,May,5
2015-322,Geneva,Clay,28,A,2015-05-17,5,103781,0,D,Jurgen Melzer,L,183,AUT,34.0,104.0,505,106000,0,Q,Damir Dzumhur,R,172,BIH,23.0,87.0,596,6-2 6-3,3,R32,70.0,3,4,48,27,21,12,8,2,3,0,1,64,47,23,8,9,4,9,2,May,5
2015-322,Geneva,Clay,28,A,2015-05-17,6,105311,6,D,Joao Sousa,R,188,POR,26.1,50.0,903,105154,0,D,Joao Souza,R,193,BRA,27.0,80.0,650,7-5 6-3,3,R32,87.0,4,0,56,34,29,15,11,0,0,2,5,68,36,26,15,10,5,7,2,May,5
2015-322,Geneva,Clay,28,A,2015-05-17,7,105064,0,D,Thomaz Bellucci,L,188,BRA,27.4,60.0,823,104571,7,D,Marcos Baghdatis,R,183,CYP,30.0,58.0,832,6-7(5) 6-3 6-3,3,R32,136.0,3,7,92,58,43,18,15,1,2,4,7,110,48,36,26,15,5,9,3,May,5
2015-322,Geneva,Clay,28,A,2015-05-17,8,104797,0,D,Denis Istomin,R,188,UZB,28.7,66.0,725,104386,0,WC,Janko Tipsarevic,R,180,SRB,31.0,60.0,76,6-0 6-2,3,R32,53.0,2,1,37,23,20,9,7,2,2,0,0,50,27,14,8,7,7,12,2,May,5
2015-322,Geneva,Clay,28,A,2015-05-17,9,105077,0,D,Albert Ramos,L,188,ESP,27.3,63.0,755,104594,0,D,Marinko Matosevic,R,194,AUS,30.0,100.0,526,7-6(2) 6-2,3,R32,96.0,3,3,68,37,27,18,10,5,6,5,5,78,45,25,17,10,4,7,2,May,5
2015-322,Geneva,Clay,28,A,2015-05-17,10,104022,8,D,Mikhail Youzhny,R,183,RUS,32.9,70.0,700,105526,0,D,Jan Lennard Struff,R,188,GER,25.0,98.0,533,7-6(2) 7-6(5),3,R32,103.0,8,3,78,48,35,22,12,0,1,6,5,92,61,41,18,12,4,5,2,May,5
2015-322,Geneva,Clay,28,A,2015-05-17,11,105053,0,D,Santiago Giraldo,R,188,COL,27.5,67.0,710,105575,0,D,Ricardas Berankis,R,175,LTU,25.0,92.0,573,6-3 6-7(5) 6-3,3,R32,126.0,4,1,93,61,54,16,16,1,1,3,3,92,48,37,26,14,3,5,3,May,5
2015-322,Geneva,Clay,28,A,2015-05-17,12,126094,0,WC,Andrey Rublev,R,188,RUS,17.6,36.0,210,103813,0,D,Jarkko Nieminen,L,185,FIN,34.0,86.0,603,6-3 6-7(4) 7-6(4),3,R32,112.0,10,1,96,74,55,13,16,3,5,9,3,105,66,50,19,17,2,6,3,May,5
2015-322,Geneva,Clay,28,A,2015-05-17,13,104527,1,D,Stanislas Wawrinka,R,183,SUI,30.1,9.0,3845,104586,0,Q,Lukas Rosol,R,196,CZE,30.0,40.0,1035,6-4 3-6 6-3,3,R16,96.0,6,1,73,37,28,24,14,1,3,4,1,83,51,37,17,14,5,8,3,May,5
2015-322,Geneva,Clay,28,A,2015-05-17,14,105643,0,D,Federico Delbonis,L,190,ARG,24.6,74.0,687,105723,0,Q,Andrey Kuznetsov,R,185,RUS,24.0,124.0,433,6-3 6-4,3,R16,67.0,1,2,52,37,28,10,10,0,1,3,4,68,43,29,8,9,5,8,2,May,5
2015-322,Geneva,Clay,28,A,2015-05-17,15,104665,3,D,Pablo Andujar,R,180,ESP,29.3,41.0,1025,105173,0,Q,Adrian Mannarino,L,183,FRA,27.0,31.0,1223,3-6 7-6(2) 6-2,3,R16,135.0,1,3,93,58,44,17,14,7,9,6,2,107,72,45,18,15,7,10,3,May,5
2015-322,Geneva,Clay,28,A,2015-05-17,16,105311,6,D,Joao Sousa,R,188,POR,26.1,50.0,903,103781,0,D,Jurgen Melzer,L,183,AUT,34.0,104.0,505,6-4 6-4,3,R16,81.0,1,1,58,37,24,13,10,1,3,3,2,61,34,18,14,10,4,8,2,May,5
2015-322,Geneva,Clay,28,A,2015-05-17,17,105064,0,D,Thomaz Bellucci,L,188,BRA,27.4,60.0,823,104797,0,D,Denis Istomin,R,188,UZB,29.0,66.0,725,6-4 6-4,3,R16,76.0,2,3,62,40,34,12,10,2,2,1,1,59,39,28,10,10,6,8,2,May,5
2015-322,Geneva,Clay,28,A,2015-05-17,18,105077,0,D,Albert Ramos,L,188,ESP,27.3,63.0,755,103794,4,D,Benjamin Becker,R,178,GER,34.0,45.0,965,7-6(2) 6-2,3,R16,87.0,6,2,65,47,31,14,10,1,3,2,4,61,36,26,9,10,4,8,2,May,5
2015-322,Geneva,Clay,28,A,2015-05-17,19,105053,0,D,Santiago Giraldo,R,188,COL,27.5,67.0,710,104022,8,D,Mikhail Youzhny,R,183,RUS,33.0,70.0,700,6-4 6-4,3,R16,95.0,3,1,57,42,26,10,10,3,5,0,2,55,37,23,9,10,3,7,2,May,5
2015-322,Geneva,Clay,28,A,2015-05-17,20,105227,2,D,Marin Cilic,R,198,CRO,26.6,10.0,3325,126094,0,WC,Andrey Rublev,R,188,RUS,18.0,60.0,210,4-6 7-6(7) 6-1,3,R16,101.0,14,2,84,50,43,19,14,0,1,5,0,92,59,42,18,15,1,4,3,May,5
2015-322,Geneva,Clay,28,A,2015-05-17,21,105643,0,D,Federico Delbonis,L,190,ARG,24.6,74.0,687,104527,1,D,Stanislas Wawrinka,R,183,SUI,30.0,9.0,3845,6-7(5) 6-4 6-4,3,QF,126.0,2,2,96,54,42,24,16,2,4,4,2,94,59,37,25,16,3,7,3,May,5
2015-322,Geneva,Clay,28,A,2015-05-17,22,105311,6,D,Joao Sousa,R,188,POR,26.1,50.0,903,104665,3,D,Pablo Andujar,R,180,ESP,29.0,41.0,1025,6-4 2-6 7-6(6),3,QF,149.0,4,0,104,70,45,17,15,8,12,1,2,117,81,51,18,15,9,12,3,May,5
2015-322,Geneva,Clay,28,A,2015-05-17,23,105064,0,D,Thomaz Bellucci,L,188,BRA,27.4,60.0,823,105077,0,D,Albert Ramos,L,188,ESP,27.0,63.0,755,6-0 1-6 6-3,3,QF,108.0,0,4,80,53,31,13,11,8,13,0,2,73,47,23,9,11,7,14,3,May,5
2015-322,Geneva,Clay,28,A,2015-05-17,24,105053,0,D,Santiago Giraldo,R,188,COL,27.5,67.0,710,105227,2,D,Marin Cilic,R,198,CRO,27.0,10.0,3325,7-5 6-3,3,QF,88.0,1,1,58,38,32,11,10,0,0,9,1,75,48,30,15,11,8,11,2,May,5
2015-322,Geneva,Clay,28,A,2015-05-17,25,105311,6,D,Joao Sousa,R,188,POR,26.1,50.0,903,105643,0,D,Federico Delbonis,L,190,ARG,25.0,74.0,687,6-3 2-6 6-4,3,SF,113.0,4,2,89,56,41,15,13,2,4,0,2,89,60,41,15,14,4,7,3,May,5
2015-322,Geneva,Clay,28,A,2015-05-17,26,105064,0,D,Thomaz Bellucci,L,188,BRA,27.4,60.0,823,105053,0,D,Santiago Giraldo,R,188,COL,27.0,67.0,710,6-3 6-4,3,SF,71.0,4,0,41,29,25,11,9,0,0,1,2,65,49,33,5,10,3,6,2,May,5
2015-322,Geneva,Clay,28,A,2015-05-17,27,105064,0,D,Thomaz Bellucci,L,188,BRA,27.4,60.0,823,105311,6,D,Joao Sousa,R,188,POR,26.0,50.0,903,7-6(4) 6-4,3,F,94.0,4,5,69,42,27,16,11,3,6,3,0,73,55,31,9,11,2,6,2,May,5
2015-6120,Nice,Clay,28,A,2015-05-17,1,105902,0,D,James Duckworth,R,183,AUS,23.3,88.0,589,126207,0,LL,Francis Tiafoe,R,188,USA,17.0,60.0,162,6-7(5) 7-5 6-2,3,R32,122.0,4,4,95,56,44,25,16,4,5,8,1,99,67,45,18,16,4,8,3,May,5
2015-6120,Nice,Clay,28,A,2015-05-17,2,106432,0,D,Borna Coric,R,188,CRO,18.5,53.0,890,105032,0,Q,Samuel Groth,R,188,AUS,28.0,73.0,688,7-5 6-3,3,R32,98.0,2,3,53,34,31,12,10,2,2,7,11,94,56,38,15,11,14,17,2,May,5
2015-6120,Nice,Clay,28,A,2015-05-17,3,105917,0,Q,Gianni Mina,R,185,FRA,23.3,36.0,184,106071,5,D,Bernard Tomic,R,193,AUS,23.0,28.0,1320,6-2 RET,3,R32,26.0,3,0,17,15,14,2,4,0,0,0,1,23,15,8,3,4,0,2,1,May,5
2015-6120,Nice,Clay,28,A,2015-05-17,4,106298,0,WC,Lucas Pouille,R,188,FRA,21.2,91.0,573,105065,0,D,Tim Smyczek,R,175,USA,27.0,72.0,688,6-3 6-0,3,R32,70.0,1,2,45,24,20,9,8,0,1,3,1,73,49,25,8,7,16,21,2,May,5
2015-6120,Nice,Clay,28,A,2015-05-17,5,105023,0,D,Sam Querrey,R,198,USA,27.6,38.0,1115,105074,0,Q,Ruben Bemelmans,L,188,BEL,27.0,95.0,542,6-2 6-3,3,R32,59.0,7,2,47,31,24,13,9,1,1,1,6,58,35,24,9,8,1,4,2,May,5
2015-6120,Nice,Clay,28,A,2015-05-17,6,104338,8,D,Juan Monaco,R,185,ARG,31.1,34.0,1170,105332,0,D,Benoit Paire,R,196,FRA,26.0,71.0,698,6-4 6-2,3,R32,76.0,0,1,57,41,32,9,9,3,3,2,1,71,37,21,17,9,11,14,2,May,5
2015-6120,Nice,Clay,28,A,2015-05-17,7,106401,6,D,Nick Kyrgios,R,188,AUS,20.1,30.0,1230,105062,0,D,Mikhail Kukushkin,R,183,KAZ,27.0,57.0,842,7-6(5) 6-2,3,R32,79.0,6,3,64,41,33,12,10,3,4,0,1,65,41,28,13,10,2,5,2,May,5
2015-6120,Nice,Clay,28,A,2015-05-17,8,106233,0,D,Dominic Thiem,R,188,AUT,21.7,42.0,995,103607,0,D,Victor Estrella,R,173,DOM,35.0,46.0,945,7-6(5) 6-2,3,R32,87.0,5,2,64,37,29,16,10,4,5,2,3,73,42,30,12,10,3,6,2,May,5
2015-6120,Nice,Clay,28,A,2015-05-17,9,105238,0,D,Alexandr Dolgopolov,R,180,UKR,26.5,68.0,705,104660,0,D,Sergiy Stakhovsky,R,193,UKR,29.0,52.0,894,3-6 7-5 6-2,3,R32,96.0,2,1,70,48,40,14,14,1,2,3,0,93,51,35,22,15,4,7,3,May,5
2015-6120,Nice,Clay,28,A,2015-05-17,10,105583,0,D,Dusan Lajovic,R,180,SRB,24.9,75.0,685,106058,7,D,Jack Sock,R,185,USA,23.0,36.0,1137,5-7 7-5 6-1,3,R32,115.0,4,1,101,71,48,16,16,3,6,4,5,86,43,32,19,15,7,12,3,May,5
2015-6120,Nice,Clay,28,A,2015-05-17,11,105807,0,D,Pablo Carreno Busta,R,188,ESP,23.8,61.0,815,111506,0,WC,Maxime Hamou,R,188,FRA,20.0,60.0,213,6-2 6-2,3,R32,68.0,5,0,58,35,23,15,8,6,7,3,1,50,32,18,7,8,4,9,2,May,5
2015-6120,Nice,Clay,28,A,2015-05-17,12,105449,0,D,Steve Johnson,R,188,USA,25.4,55.0,850,105030,0,Q,Michael Venus,R,188,NZL,28.0,60.0,65,7-5 6-3,3,R32,69.0,11,3,56,35,30,15,11,0,0,1,2,52,36,25,8,10,0,2,2,May,5
2015-6120,Nice,Clay,28,A,2015-05-17,13,105902,0,D,James Duckworth,R,183,AUS,23.3,88.0,589,111460,0,LL,Quentin Halys,R,188,FRA,19.0,60.0,153,7-6(0) 7-6(5),3,R16,94.0,7,2,79,44,35,23,12,6,6,11,2,76,48,37,17,12,3,3,2,May,5
2015-6120,Nice,Clay,28,A,2015-05-17,14,106432,0,D,Borna Coric,R,188,CRO,18.5,53.0,890,105917,0,Q,Gianni Mina,R,185,FRA,23.0,60.0,184,7-6(4) 6-3,3,R16,101.0,3,1,66,43,35,16,11,3,3,4,2,60,31,27,14,10,3,4,2,May,5
2015-6120,Nice,Clay,28,A,2015-05-17,15,104919,4,D,Leonardo Mayer,R,188,ARG,28.0,24.0,1487,106298,0,WC,Lucas Pouille,R,188,FRA,21.0,91.0,573,6-4 6-0,3,R16,74.0,4,1,50,30,22,13,8,2,2,3,6,60,26,18,14,8,10,14,2,May,5
2015-6120,Nice,Clay,28,A,2015-05-17,16,104338,8,D,Juan Monaco,R,185,ARG,31.1,34.0,1170,105023,0,D,Sam Querrey,R,198,USA,28.0,38.0,1115,6-3 6-1,3,R16,54.0,1,4,48,35,26,7,8,1,2,3,2,51,33,20,5,8,3,8,2,May,5
2015-6120,Nice,Clay,28,A,2015-05-17,17,106233,0,D,Dominic Thiem,R,188,AUT,21.7,42.0,995,106401,6,D,Nick Kyrgios,R,188,AUS,20.0,30.0,1230,4-3 RET,3,R16,28.0,2,1,17,8,6,4,3,2,3,4,1,33,15,9,8,4,0,2,1,May,5
2015-6120,Nice,Clay,28,A,2015-05-17,18,105208,3,D,Ernests Gulbis,R,190,LAT,26.7,25.0,1480,105238,0,D,Alexandr Dolgopolov,R,180,UKR,27.0,68.0,705,7-5 4-6 6-1,3,R16,128.0,14,6,93,59,45,15,15,3,6,0,1,91,47,22,29,14,9,14,3,May,5
2015-6120,Nice,Clay,28,A,2015-05-17,19,105583,0,D,Dusan Lajovic,R,180,SRB,24.9,75.0,685,105807,0,D,Pablo Carreno Busta,R,188,ESP,24.0,61.0,815,6-3 4-6 7-5,3,R16,115.0,4,2,96,68,46,14,15,2,5,7,0,82,50,34,16,16,3,8,3,May,5
2015-6120,Nice,Clay,28,A,2015-05-17,20,104545,2,D,John Isner,R,206,USA,30.1,17.0,1935,105449,0,D,Steve Johnson,R,188,USA,25.0,55.0,850,7-6(3) 4-6 6-3,3,R16,116.0,16,2,93,64,50,20,16,4,5,6,2,99,61,46,23,15,4,5,3,May,5
2015-6120,Nice,Clay,28,A,2015-05-17,21,106432,0,D,Borna Coric,R,188,CRO,18.5,53.0,890,105902,0,D,James Duckworth,R,183,AUS,23.0,88.0,589,6-3 7-6(3),3,QF,97.0,5,1,64,43,31,9,10,6,9,2,3,80,42,24,15,11,8,13,2,May,5
2015-6120,Nice,Clay,28,A,2015-05-17,22,104919,4,D,Leonardo Mayer,R,188,ARG,28.0,24.0,1487,104338,8,D,Juan Monaco,R,185,ARG,31.0,34.0,1170,6-3 6-4,3,QF,93.0,2,2,78,47,37,13,10,6,6,0,1,55,44,24,9,9,5,7,2,May,5
2015-6120,Nice,Clay,28,A,2015-05-17,23,106233,0,D,Dominic Thiem,R,188,AUT,21.7,42.0,995,105208,3,D,Ernests Gulbis,R,190,LAT,27.0,25.0,1480,6-2 6-4,3,QF,97.0,2,0,63,28,21,19,9,2,3,3,6,69,35,21,15,9,7,11,2,May,5
2015-6120,Nice,Clay,28,A,2015-05-17,24,104545,2,D,John Isner,R,206,USA,30.1,17.0,1935,105583,0,D,Dusan Lajovic,R,180,SRB,25.0,75.0,685,7-6(3) 6-4,3,QF,78.0,8,0,67,46,35,14,11,2,2,6,1,67,41,34,13,11,2,3,2,May,5
2015-6120,Nice,Clay,28,A,2015-05-17,25,104919,4,D,Leonardo Mayer,R,188,ARG,28.0,24.0,1487,106432,0,D,Borna Coric,R,188,CRO,19.0,53.0,890,6-4 6-3,3,SF,86.0,9,3,76,46,33,18,10,11,11,0,1,46,32,25,7,9,0,2,2,May,5
2015-6120,Nice,Clay,28,A,2015-05-17,26,106233,0,D,Dominic Thiem,R,188,AUT,21.7,42.0,995,104545,2,D,John Isner,R,206,USA,30.0,17.0,1935,7-6(5) 6-3,3,SF,87.0,11,2,64,38,32,16,11,1,2,11,1,75,55,42,5,10,9,11,2,May,5
2015-6120,Nice,Clay,28,A,2015-05-17,27,106233,0,D,Dominic Thiem,R,188,AUT,21.7,42.0,995,104919,4,D,Leonardo Mayer,R,188,ARG,28.0,24.0,1487,6-7(8) 7-5 7-6(2),3,F,169.0,7,4,121,79,65,24,18,6,6,4,2,130,98,67,24,18,9,10,3,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,1,104925,1,D,Novak Djokovic,R,188,SRB,28.0,1.0,13845,103813,0,D,Jarkko Nieminen,L,185,FIN,34.0,87.0,603,6-2 7-5 6-2,5,R128,123.0,6,1,87,65,47,13,14,5,6,2,0,95,52,36,15,14,7,13,3,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,2,104180,0,D,Gilles Muller,L,193,LUX,32.0,55.0,868,103893,0,D,Paolo Lorenzi,R,183,ITA,33.0,86.0,617,4-6 4-6 7-6(1) 7-6(5) 6-4,5,R128,242.0,19,4,168,106,84,30,27,7,12,11,4,177,111,80,36,27,6,10,5,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,3,106423,0,WC,Thanasi Kokkinakis,R,188,AUS,19.1,84.0,619,105932,0,Q,Nikoloz Basilashvili,R,188,RUS,23.0,160.0,323,3-6 6-4 7-6(4) 6-2,5,R128,175.0,15,4,122,75,57,21,19,8,12,6,8,140,89,53,24,20,8,14,4,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,4,106071,27,D,Bernard Tomic,R,193,AUS,22.6,26.0,1320,104563,0,Q,Luca Vanni,U,188,ITA,30.0,102.0,505,6-3 3-6 6-3 6-4,5,R128,152.0,7,1,127,83,61,24,19,5,6,9,3,118,65,42,33,18,7,10,4,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,5,104755,20,D,Richard Gasquet,R,185,FRA,28.9,21.0,1625,105325,0,Q,Germain Gigounon,U,188,BEL,26.0,60.0,229,6-3 6-4 6-0,5,R128,104.0,6,2,77,46,32,19,13,4,6,1,3,67,30,16,13,12,0,7,3,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,6,104122,0,D,Carlos Berlocq,R,183,ARG,32.3,111.0,480,105011,0,Q,Illya Marchenko,R,185,UKR,28.0,127.0,427,4-6 3-6 6-3 7-5 6-2,5,R128,248.0,11,4,163,107,72,33,24,13,17,8,6,153,90,66,27,24,11,17,5,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,7,104229,0,D,Yen Hsun Lu,R,180,TPE,31.8,65.0,754,104882,0,D,Blaz Kavcic,R,188,SLO,28.0,79.0,649,6-7(4) 6-1 6-1 7-5,5,R128,182.0,15,2,138,89,68,20,19,9,11,11,2,141,100,63,14,19,10,18,4,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,8,104731,15,D,Kevin Anderson,R,203,RSA,29.0,17.0,1970,105065,0,D,Tim Smyczek,R,175,USA,27.0,73.0,688,6-4 6-4 6-2,5,R128,113.0,9,6,84,48,42,20,14,10,10,0,2,85,60,40,12,14,6,10,3,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,9,106058,0,D,Jack Sock,R,185,USA,22.7,37.0,1125,105777,10,D,Grigor Dimitrov,R,188,BUL,24.0,11.0,2760,7-6(7) 6-2 6-3,5,R128,115.0,3,5,104,58,47,28,15,6,6,4,4,84,54,37,19,14,5,8,3,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,10,105807,0,D,Pablo Carreno Busta,R,188,ESP,23.9,61.0,825,103607,0,D,Victor Estrella,R,173,DOM,35.0,49.0,945,6-3 6-1 6-0,5,R128,83.0,2,1,62,36,27,19,11,2,2,0,1,75,50,23,10,11,8,15,3,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,11,106432,0,D,Borna Coric,R,188,CRO,18.5,46.0,970,105023,0,D,Sam Querrey,R,198,USA,28.0,38.0,1115,7-6(8) 6-3 0-6 6-3,5,R128,160.0,6,2,124,78,49,30,18,5,8,16,3,108,65,49,24,18,2,5,4,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,12,103990,18,D,Tommy Robredo,R,180,ESP,33.1,19.0,1755,104979,0,LL,Andrey Golubev,R,185,KAZ,28.0,135.0,386,3-6 6-1 7-5 6-3,5,R128,152.0,4,1,122,88,61,15,18,7,11,0,4,125,87,50,18,19,5,13,4,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,13,103781,0,D,Jurgen Melzer,L,183,AUT,34.0,110.0,480,105173,30,D,Adrian Mannarino,L,183,FRA,27.0,32.0,1223,7-6(5) 6-3 7-6(4),5,R128,156.0,2,6,110,63,46,26,16,6,10,3,6,126,82,49,21,17,8,14,3,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,14,105723,0,D,Andrey Kuznetsov,R,185,RUS,24.3,120.0,465,104291,0,D,Malek Jaziri,R,185,TUN,31.0,85.0,618,6-3 6-2 6-4,5,R128,86.0,7,1,64,33,28,24,14,0,1,1,3,74,43,28,13,13,4,9,3,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,15,104597,0,D,Nicolas Almagro,R,183,ESP,29.8,36.0,335,105238,0,D,Alexandr Dolgopolov,R,180,UKR,27.0,69.0,705,6-3 2-6 6-4 7-6(6),5,R128,146.0,8,3,128,88,64,16,20,6,9,14,3,124,70,52,27,19,8,11,4,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,16,104745,6,D,Rafael Nadal,L,185,ESP,29.0,7.0,4570,111460,0,WC,Quentin Halys,R,188,FRA,19.0,60.0,159,6-3 6-3 6-4,5,R128,110.0,0,1,72,50,41,14,14,1,2,5,4,87,59,36,10,14,4,9,3,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,17,104918,3,D,Andy Murray,R,190,GBR,28.0,3.0,7040,106032,0,LL,Facundo Arguello,R,188,ARG,23.0,137.0,385,6-3 6-3 6-1,5,R128,105.0,5,2,73,46,38,15,13,2,3,4,1,75,52,28,10,12,2,8,3,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,18,105311,0,D,Joao Sousa,R,188,POR,26.2,44.0,1008,105577,0,D,Vasek Pospisil,R,193,CAN,25.0,53.0,895,6-3 7-6(5) 6-1,5,R128,114.0,8,3,76,48,40,16,13,3,5,7,5,112,67,35,22,15,7,14,3,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,19,106378,0,Q,Kyle Edmund,R,188,GBR,20.4,121.0,447,103565,0,Q,Stephane Robert,R,185,FRA,35.0,60.0,56,2-6 6-4 6-3 5-7 6-2,5,R128,177.0,8,2,160,94,59,31,24,10,18,7,4,144,82,54,24,23,6,15,5,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,20,106401,29,D,Nick Kyrgios,R,188,AUS,20.1,30.0,1250,104797,0,D,Denis Istomin,R,188,UZB,29.0,77.0,655,6-3 6-4 6-3,5,R128,98.0,7,2,89,62,49,11,14,9,11,5,4,89,59,33,16,14,5,11,3,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,21,105676,17,D,David Goffin,R,163,BEL,24.5,18.0,1835,105936,0,D,Filip Krajinovic,R,185,SRB,23.0,99.0,527,3-6 6-2 7-6(3) 6-1,5,R128,140.0,12,6,99,49,40,24,17,3,7,6,4,124,78,43,21,19,6,14,4,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,22,105053,0,D,Santiago Giraldo,R,188,COL,27.5,64.0,755,105385,0,D,Donald Young,L,183,USA,26.0,52.0,910,6-4 7-5 6-3,5,R128,151.0,6,1,91,61,38,15,15,2,7,3,5,125,72,38,21,16,18,27,3,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,23,104871,0,D,Jeremy Chardy,R,188,FRA,28.3,45.0,985,103582,0,Q,Michael Berrer,L,193,GER,35.0,145.0,361,4-6 6-3 6-4 6-4,5,R128,144.0,9,5,94,51,44,33,20,0,1,8,2,120,80,58,20,19,7,10,4,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,24,104545,16,D,John Isner,R,206,USA,30.1,16.0,1980,104312,0,D,Andreas Seppi,R,190,ITA,31.0,39.0,1100,7-5 6-2 6-3,5,R128,101.0,21,0,87,65,49,11,15,2,4,2,6,93,56,35,15,14,8,14,3,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,25,105227,9,D,Marin Cilic,R,198,CRO,26.7,10.0,3370,104898,0,D,Robin Haase,R,190,NED,28.0,80.0,647,6-2 6-4 6-2,5,R128,97.0,14,1,70,45,40,15,13,1,1,3,2,86,59,36,11,13,1,6,3,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,26,105063,0,Q,Andrea Arnaboldi,L,188,ITA,27.4,36.0,261,105902,0,D,James Duckworth,R,183,AUS,23.0,83.0,626,4-6 6-7(5) 7-6(4) 7-6(2) 6-0,5,R128,250.0,13,5,186,103,81,49,26,14,16,16,9,187,101,77,43,26,13,17,5,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,27,105668,0,D,Jerzy Janowicz,R,203,POL,24.5,50.0,940,111506,0,WC,Maxime Hamou,R,188,FRA,20.0,60.0,213,6-7(4) 6-3 6-4 6-4,5,R128,175.0,15,6,132,86,64,26,21,7,10,1,2,148,99,63,24,20,13,19,4,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,28,104919,23,D,Leonardo Mayer,R,188,ARG,28.0,22.0,1580,106210,0,D,Jiri Vesely,L,188,CZE,22.0,41.0,1053,3-6 7-6(6) 6-3 5-7 6-2,5,R128,235.0,11,5,154,104,75,24,26,3,8,3,6,172,124,86,23,24,12,17,5,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,29,104678,31,D,Viktor Troicki,R,193,SRB,29.3,33.0,1217,105526,0,D,Jan Lennard Struff,R,188,GER,25.0,98.0,533,6-2 6-1 6-7(3) 6-1,5,R128,144.0,14,2,129,80,58,29,18,11,12,9,7,108,61,44,19,16,6,13,4,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,30,104620,0,D,Simone Bolelli,R,183,ITA,29.6,60.0,826,104327,0,D,Steve Darcis,R,178,BEL,31.0,76.0,664,6-3 6-4 6-3,5,R128,103.0,2,2,69,41,35,21,14,0,0,8,4,101,69,48,10,14,6,10,3,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,31,104593,0,D,Daniel Gimeno Traver,R,185,ESP,29.8,66.0,746,105154,0,D,Joao Souza,R,193,BRA,27.0,78.0,650,7-6(5) 6-4 6-4,5,R128,149.0,4,4,120,82,62,15,16,10,12,0,1,108,85,52,11,16,4,8,3,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,32,103970,7,D,David Ferrer,R,175,ESP,33.1,8.0,4490,105041,0,D,Lukas Lacko,R,185,SVK,28.0,94.0,567,6-1 6-3 6-1,5,R128,82.0,8,5,70,43,34,15,12,4,5,4,1,66,40,18,10,11,2,9,3,May,5
2015-520,Roland Garros,Clay,128,G,2015-05-24,33,105453,5,D,Kei Nishikori,R,178,JPN,25.4,5.0,5220,103908,0,WC,Paul Henri Mathieu,R,185,FRA,33.0,125.0,429,6-3 7-5 6-1,5,R128,130.0,7,3,79,39,31,23,14,1,3,2,3,99,50,30,19,14,8,15,3,May,5
